url,source,title,content,processed_title,processed_content,collected_at
https://www.pashtovoa.com/a/voa-pashto-news-us-trump-israel-gaza-new-plan-20-points-/8070110.html,VOA Pashto,د غزې د جګړې ختمولو په اړه د ولسمشر ټرمپ د ۲۰مادو په طرحه کې څه شامل دي؟,د امریکا ولسمشر دونالد ټرمپ د غزې لپاره د شلو مهمو ټکیو طرحه وړاندې کړې ده چې په کې د غزې اقتصادي پراختیا او بیا رغونه، د حماس او نورو وسلهوالو ډلو بېوسلې کول، د موقتي ادارې له خوا د فلسطیني تکنوکراتانو او کارپوهانو د کمیټې تشکیل، د بیا رغونې دپاره د نړیوالو مرستو پیل، د وسلو د داخلېدو مخنیوی، او د دې تضمین چې دغه طرحه به ګاونډیو ته زیان ونه رسوي، مادې شاملې ديد ولسمشر ټرمپ د شلو مادو طرحه لاندې لوستلی شئ۱غزه به یوه غیر افراطي سیمه او له ترهګرۍ پاکه سیمه شي څو د خپلو ګاونډیو لپاره هېڅ ډول ګواښ پېښ نه کړي۲ غزه به د خپلو خلکو د ګټو لپاره، چې ډېر کړاوونه یې زغملې دي، بیا ورغول شي۳ که دواړه غاړې په دې وړاندیز موافقه وکړي، جګړه به سمدستي پای ومومي اسرائیلي ځواکونه به تر ټاکل شوې کرښې پورې چې موافقه ورباندې شوې، شا ته شي ترڅو د یرغمل شویو د آزادېدو زمینه برابره شي په دې موده کې به ټول پوځي عملیات، لکه هوايي بمبارۍ او نور بریدونه وځنډول شي او د جګړې کرښې به تر هغه وخته پورې منجمدې پاتې شي تر څو د بشپړ وتلو لپاره ټول ضروري شرایط پوره شوي نه وي۴ د ۷۲ ساعتونو وروسته به، ټول یرغمل شوي کسان، که ژوندۍ وي که مړه شوي، بېرته اسراییل ته وسپارل شي۵ د ټولو اسراییلي یرغمل شویو آزادېدو نه وروسته به، اسرائیل ۲۵۰ هغه بندیان چې د عمر قید پرې لګېدلی، او همدارنګه د غزې ۱۷۰۰ اوسېدونکي چې د ۲۰۲۳ کال د اکتوبر۷ مې نه وروسته نیول شوي دي، آزاد کړي؛ په دې کې ټولې ښځې او ماشومان هم شامل دي چې په دې پېښه کې نیول شوي وو د هر یرغمل شوي اسرائیلي په مقابل کې چې جسد یې سپارل کېږي، اسرائیل به د غزې د مړو ۱۵ جسدونه وروسپاري۶ د ټولو یرغمل شویو د بیرته راتګ وروسته، د حماس هغه غړي چې د سوله ایزې ګډې اوسېدنې او بېوسلې کېدو دپاره په ریښتوني بڼه ژمن وي، عمومي عفو کې به شامل شي هغه غړي چې غواړي له غزې ووځي، بل کوربه هیواد ته به یوه خوندي لاره ترلاسه کړي۷ د دې تړون د منلو په صورت کې به بشپړې مرستې سمدستي غزې ته ورسول شي لږ تر لږه د مرستو اندازه به د بشري مرستو په تړون کې ټاکل شوې هغه اندازه وي چې د ۲۰۲۵ کال د جنوري پر ۱۹ مې نېتې په موافقې کې راغلي، په دې کې د زیربناوو اوبه، برښنا، فاضلاب سیستمونو، بیا رغونه د روغتونونو او ډوډۍ پخولو فابریکو بیا رغونه، او د اړتیا وړ وسایلو د داخلېدو زمینه شامله ده ترڅو د خاورو او ویجاړیو د پاکولو او لارو د پرانیستو کارونه تر سره شي۸د مرستو داخلول او وېش به له دواړو غاړو د لاسوهنې نه پرته او د ملګرو ملتونو او اړوندو موسسو، لکه سره صلیب او نورو نړیوالو مؤسسو چې پدې دواړو خواوو پورې تړلي نه وي، ترسره شي د مصر سره د رفح دروازه به د دواړو لوریو لپاره د تګ او راتګ لپاره پرانیستل شي، او هغه میکانیزم ته به تابع اوسي چې د ۲۰۲۵ د جنوري د ۱۹ نېتې په موافقې کې پلي شوی و۹ غزه به د یو موقتي انتقالي حکومت تر چوکاټ لاندې د فلسطیني تکنوکراتانو د یوې غیرسیاسي کمیټې له خوا اداره شي، چې د خلکو د ورځنيو خدماتو او ښاروالیو مسؤلیت به په غاړه لري دغه کمیټه به د فلسطینی متخصصينو او نړیوالو کارپوهانو څخه جوړه وي او د سولې د شورا په نوم به د یوې نوې نړیوالې انتقالي ادارې تر نظارت لاندې کار کوي د دې شورا مشري به ولسمشر ډونالد ټرمپ کوي او نور غړي او د هېوادونو مشران به وروسته معرفی شي چې په هغو کې د برتانیې پخوانی صدراعظم توني بلير هم شامل وي دغه اداره به د غزې د بیا رغونې چوکاټ او تمویل تر څار لاندې ولري تر څو د فلسطیني خودمختارو تشکیلاتو اصلاحاتي طرحه بشپړه کړي او امنیت او وړتیا سره غزه بېرته ورغوي دغه بنسټ به تر ټولو لوړ نړیوال معیارونه کاروي تر څو یوه عصري، مؤثره حکومتداري رامنځته کړي چې خلکو ته خدمت وکړي او د پانګونې زمینه برابره کړي۱۰ د ټرمپ یوه اقتصادي پراختیایي طرحه به د غزې د بیا رغونې او ودې لپاره ترتیب شي دغه طرحه به د هغه کارپوهانو لخوا جوړه شي چې په منځني ختیځ کې د ځینو خورا پرمختللو ښارونو په جوړولو کې رول لري د نړیوالو ډلو د پانګونې وړاندیزونه او د پرمختګ نظریې به تر څېړنې لاندې ونیول شي او ورسره به د امنیتي چوکاټونو او حکومتدارۍ سیسټم ترکیب شي، چې پانګونې وهڅوي او د کارموندنې، فرصتونه برابر او د غزې د راتلونکي لپاره هیله رامنځته کړي۱۱ یوه ځانګړې اقتصادي سیمه به رامنځته شي چې تعرفې او د لاسرسي ترجیحی نرخونه ولري، چې د برخه والو هیوادونو سره پرې معاملې وشي۱۲ هېڅ څوک به له غزې نه وتلو ته مجبور نه شي، او هغه کسان چې د وتلو اراده ولري، د بیرته ستنېدو ازادي هم لري هڅه به وشي چې خلک پاتې شي او ورته فرصت ورکړل شي چې غزه په یو غوره ځای بدل کړي۱۳حماس او نورې ډلې باید موافقه وکړي چې په غزه کې هیڅ مستقیم یا غیرمستقیم رول ونلري ټول پوځي، ترهګریزې زیربناوې، لکه تونلونه او د وسلو جوړولو کارخانې، به شنډې او له منځه یوړل شي او بیا به نه رغول کېږي د غزې د بېوسلې کولو بهیر به په دوامداره توګه د خپلواکو څارونکو تر نظارت لاندې ترسره شي دغه بهیر به د نړیوال تمویل له لارې د بیا ادغام او د پیر او پلور د پلانونو دپاره ملاتړ ترلاسه کړي او خپلواک ناظرین به یې تایید کړي نوې غزه به په بشپړه توګه د اقتصادي مهال ویش او له ګاونډیو سره د سوله ایز ګډ ژوند دپاره ژمنه ولري۱۴ د سیمهییزو شریکانو له لورې به تضمین ورکړل شي ترڅو ډاډ ترلاسه شي چې حماس او اړوندې ډلې به په خپلو ژمنو عمل وکړي او نوې غزه به د خپلو ګاونډیو یا خلکو لپاره هېڅ ډول ګواښ نه ګرځي۱۵ امریکا به د عربي او نړیوالو شریکانو سره کار وکړي ترڅو یو موقتي نړیوال ځواک رامنځته کړي چې ژر به په غزه کې ځای پر ځای شي دغه ځواک به د ټاکل شوېو فلسطیني پولیسو د روزنې او ملاتړ کار کوي او له اردن او مصر سره به مشوره کوي چې پخوا تجربې لري دغه ځواک به د اوږدمهال دپاره د کورني امنیت د حل لاره وي همدارنګه به له اسرائیل او مصر سره د پولو د امنیت تأمین کې همکاري وکړي چې د مهماتو د ننوتلو مخنیوی وکړي ځکه د بیا رغونې او ودې د خوندي او چټک جریان دپاره دا حیاتي ګڼل کیږي د کړکېچ د مخنیوي لپاره به د لوریو ترمنځ پر یوه میکانیزم موافقه وشي۱۶ اسرائیل به غزه اشغال یا ضمیمه نه کړي کله چې د نړیوال ځواک له لورې ثبات تأمین شي، اسرائیلي دفاعي ځواکونه به د بېوسلې کولو د معیاري مرحلو او مهالویش مطابق د امریکا اسراییل او نورو تضمین کوونکو تر منځ د موافقې پر بنسټ له غزې وتل پیل کړي هدف دا دی چې یوه خوندي غزه رامنځته شي چې نور د اسرائیل، مصر یا د دوی اتباعو لپاره ګواښ نه وي د اسرائیل پوځ به په تدریجي ډول اوعملي توګه اجازه ورکړي چې هغه سیمې چې نیولي یې دي، د انتقال دورې د چارواکو سره په موافقې نړیوال ځواک ته وسپارل شي تر څو په بشپړه توګه له غزې ووځي پوځ به تر هغه وخته چې د ترهګرۍ خطر په بشپړه توګه له منځه تللی نه وي، په یوه امنیتي کمربند کې پاتې شي۱۷که حماس دغه وړاندیز کې د ځنډ او خنډ سبب شي او یا یې رد کړي، نو پورته شرایط، چې پکې د مرستو پراخ عملیات شامل دي هغو پاکو شویو سیمو کې تطبیق شي چې له اسرائیلي پوځ څخه  یا نړیوالو ځواکونو ته انتقال شوې دي۱۸د مذهبونو ترمنځ د بحثونو بهیر به د سوله ایز ګډ ژوند د ارزښتونو پر بنسټ پیل شي، څو د سولې پر ګټو تمرکز وشي۱۹ کله چې د غزې بیا رغونې بهیر یو څه پرمختګ وکړي او کله چې د خودمختارو تشکیلاتو اصلاحاتي پروګرام په صداقت سره پلي شي، ممکن له مشروع لارې داسې غوره شرایط رامنځته شي چې د فلسطین د خود ارادیت دپاره د ډاډ وړ یو برخلیک او د فلسطیني هېواد د تاسیس پر لور گامونه پورته شي، چې موږ یې د فلسطینیانو ارمان ګڼو۲۰ امریکا به د اسرائیل او فلسطینیانو ترمنځ خبرې پیل کړي تر څو د سوله ایز ګډ ژوند او سوکاله راتلونکي لپاره سیاسي لیدلوري باندې موافقه وشي,غزې جګړې ختمولو اړه ولسمشر ټرمپ ۲۰مادو طرحه کې څه شامل دي؟,امریکا ولسمشر دونالد ټرمپ غزې شلو مهمو ټکیو طرحه وړاندې کړې ده کې غزې اقتصادي پراختیا بیا رغونه، حماس نورو وسلهوالو ډلو بېوسلې کول، موقتي ادارې خوا فلسطیني تکنوکراتانو کارپوهانو کمیټې تشکیل، بیا رغونې دپاره نړیوالو مرستو پیل، وسلو داخلېدو مخنیوی، دې تضمین طرحه به ګاونډیو زیان ونه رسوي، مادې شاملې ديد ولسمشر ټرمپ شلو مادو طرحه لاندې لوستلی شئ۱غزه به غیر افراطي سیمه ترهګرۍ پاکه سیمه شي څو خپلو ګاونډیو هېڅ ډول ګواښ پېښ کړي۲ غزه به خپلو خلکو ګټو لپاره، کړاوونه یې زغملې دي، بیا ورغول شي۳ دواړه غاړې دې وړاندیز موافقه وکړي، جګړه به سمدستي پای ومومي اسرائیلي ځواکونه به ټاکل شوې کرښې پورې موافقه ورباندې شوې، شا شي ترڅو یرغمل شویو آزادېدو زمینه برابره شي دې موده کې به ټول پوځي عملیات، هوايي بمبارۍ بریدونه وځنډول شي جګړې کرښې به وخته پورې منجمدې پاتې شي څو بشپړ وتلو ټول ضروري شرایط پوره شوي وي۴ ۷۲ ساعتونو وروسته به، ټول یرغمل شوي کسان، ژوندۍ وي مړه شوي، بېرته اسراییل وسپارل شي۵ ټولو اسراییلي یرغمل شویو آزادېدو وروسته به، اسرائیل ۲۵۰ بندیان عمر قید پرې لګېدلی، همدارنګه غزې ۱۷۰۰ اوسېدونکي ۲۰۲۳ کال اکتوبر۷ مې وروسته نیول شوي دي، آزاد کړي؛ دې کې ټولې ښځې ماشومان شامل دي دې پېښه کې نیول شوي وو هر یرغمل شوي اسرائیلي مقابل کې جسد یې سپارل کېږي، اسرائیل به غزې مړو ۱۵ جسدونه وروسپاري۶ ټولو یرغمل شویو بیرته راتګ وروسته، حماس غړي سوله ایزې ګډې اوسېدنې بېوسلې کېدو دپاره ریښتوني بڼه ژمن وي، عمومي عفو کې به شامل شي غړي غواړي غزې ووځي، بل کوربه هیواد به خوندي لاره ترلاسه کړي۷ دې تړون منلو صورت کې به بشپړې مرستې سمدستي غزې ورسول شي لږه مرستو اندازه به بشري مرستو تړون کې ټاکل شوې اندازه وي ۲۰۲۵ کال جنوري پر ۱۹ مې نېتې موافقې کې راغلي، دې کې زیربناوو اوبه، برښنا، فاضلاب سیستمونو، بیا رغونه روغتونونو ډوډۍ پخولو فابریکو بیا رغونه، اړتیا وړ وسایلو داخلېدو زمینه شامله ده ترڅو خاورو ویجاړیو پاکولو لارو پرانیستو کارونه سره شي۸د مرستو داخلول وېش به دواړو غاړو لاسوهنې پرته ملګرو ملتونو اړوندو موسسو، سره صلیب نورو نړیوالو مؤسسو پدې دواړو خواوو پورې تړلي وي، ترسره شي مصر سره رفح دروازه به دواړو لوریو تګ راتګ پرانیستل شي، میکانیزم به تابع اوسي ۲۰۲۵ جنوري ۱۹ نېتې موافقې کې پلي شوی و۹ غزه به موقتي انتقالي حکومت چوکاټ لاندې فلسطیني تکنوکراتانو یوې غیرسیاسي کمیټې خوا اداره شي، خلکو ورځنيو خدماتو ښاروالیو مسؤلیت به غاړه لري کمیټه به فلسطینی متخصصينو نړیوالو کارپوهانو څخه جوړه وي سولې شورا نوم به یوې نوې نړیوالې انتقالي ادارې نظارت لاندې کار کوي دې شورا مشري به ولسمشر ډونالد ټرمپ کوي غړي هېوادونو مشران به وروسته معرفی شي هغو کې برتانیې پخوانی صدراعظم توني بلير شامل وي اداره به غزې بیا رغونې چوکاټ تمویل څار لاندې ولري څو فلسطیني خودمختارو تشکیلاتو اصلاحاتي طرحه بشپړه کړي امنیت وړتیا سره غزه بېرته ورغوي بنسټ به ټولو لوړ نړیوال معیارونه کاروي څو عصري، مؤثره حکومتداري رامنځته کړي خلکو خدمت وکړي پانګونې زمینه برابره کړي۱۰ ټرمپ اقتصادي پراختیایي طرحه به غزې بیا رغونې ودې ترتیب شي طرحه به کارپوهانو لخوا جوړه شي منځني ختیځ کې ځینو خورا پرمختللو ښارونو جوړولو کې رول لري نړیوالو ډلو پانګونې وړاندیزونه پرمختګ نظریې به څېړنې لاندې ونیول شي ورسره به امنیتي چوکاټونو حکومتدارۍ سیسټم ترکیب شي، پانګونې وهڅوي کارموندنې، فرصتونه برابر غزې راتلونکي هیله رامنځته کړي۱۱ ځانګړې اقتصادي سیمه به رامنځته شي تعرفې لاسرسي ترجیحی نرخونه ولري، برخه والو هیوادونو سره پرې معاملې وشي۱۲ هېڅ څوک به غزې وتلو مجبور شي، کسان وتلو اراده ولري، بیرته ستنېدو ازادي لري هڅه به وشي خلک پاتې شي ورته فرصت ورکړل شي غزه غوره ځای بدل کړي۱۳حماس نورې ډلې باید موافقه وکړي غزه کې هیڅ مستقیم غیرمستقیم رول ونلري ټول پوځي، ترهګریزې زیربناوې، تونلونه وسلو جوړولو کارخانې، به شنډې منځه یوړل شي بیا به رغول کېږي غزې بېوسلې کولو بهیر به دوامداره توګه خپلواکو څارونکو نظارت لاندې ترسره شي بهیر به نړیوال تمویل لارې بیا ادغام پیر پلور پلانونو دپاره ملاتړ ترلاسه کړي خپلواک ناظرین به یې تایید کړي نوې غزه به بشپړه توګه اقتصادي مهال ویش ګاونډیو سره سوله ایز ګډ ژوند دپاره ژمنه ولري۱۴ سیمهییزو شریکانو لورې به تضمین ورکړل شي ترڅو ډاډ ترلاسه شي حماس اړوندې ډلې به خپلو ژمنو عمل وکړي نوې غزه به خپلو ګاونډیو خلکو هېڅ ډول ګواښ ګرځي۱۵ امریکا به عربي نړیوالو شریکانو سره کار وکړي ترڅو موقتي نړیوال ځواک رامنځته کړي ژر به غزه کې ځای پر ځای شي ځواک به ټاکل شوېو فلسطیني پولیسو روزنې ملاتړ کار کوي اردن مصر سره به مشوره کوي پخوا تجربې لري ځواک به اوږدمهال دپاره کورني امنیت حل لاره وي همدارنګه به اسرائیل مصر سره پولو امنیت تأمین کې همکاري وکړي مهماتو ننوتلو مخنیوی وکړي ځکه بیا رغونې ودې خوندي چټک جریان دپاره حیاتي ګڼل کیږي کړکېچ مخنیوي به لوریو ترمنځ پر میکانیزم موافقه وشي۱۶ اسرائیل به غزه اشغال ضمیمه کړي کله نړیوال ځواک لورې ثبات تأمین شي، اسرائیلي دفاعي ځواکونه به بېوسلې کولو معیاري مرحلو مهالویش مطابق امریکا اسراییل نورو تضمین کوونکو منځ موافقې پر بنسټ غزې وتل پیل کړي هدف دی خوندي غزه رامنځته شي اسرائیل، مصر اتباعو ګواښ وي اسرائیل پوځ به تدریجي ډول اوعملي توګه اجازه ورکړي سیمې نیولي یې دي، انتقال دورې چارواکو سره موافقې نړیوال ځواک وسپارل شي څو بشپړه توګه غزې ووځي پوځ به وخته ترهګرۍ خطر بشپړه توګه منځه تللی وي، امنیتي کمربند کې پاتې شي۱۷که حماس وړاندیز کې ځنډ خنډ سبب شي یې رد کړي، نو پورته شرایط، پکې مرستو پراخ عملیات شامل دي هغو پاکو شویو سیمو کې تطبیق شي اسرائیلي پوځ څخه نړیوالو ځواکونو انتقال شوې دي۱۸د مذهبونو ترمنځ بحثونو بهیر به سوله ایز ګډ ژوند ارزښتونو پر بنسټ پیل شي، څو سولې پر ګټو تمرکز وشي۱۹ کله غزې بیا رغونې بهیر څه پرمختګ وکړي کله خودمختارو تشکیلاتو اصلاحاتي پروګرام صداقت سره پلي شي، ممکن مشروع لارې داسې غوره شرایط رامنځته شي فلسطین خود ارادیت دپاره ډاډ وړ برخلیک فلسطیني هېواد تاسیس پر لور گامونه پورته شي، یې فلسطینیانو ارمان ګڼو۲۰ امریکا به اسرائیل فلسطینیانو ترمنځ خبرې پیل کړي څو سوله ایز ګډ ژوند سوکاله راتلونکي سیاسي لیدلوري باندې موافقه وشي,2025-10-20T08:48:05.981890
